Commodity,country,Total_Value,rank
PHARMACEUTICAL PRODUCTS,FINLAND,22.91,80
PHARMACEUTICAL PRODUCTS,JAMAICA,22.35,81
PHARMACEUTICAL PRODUCTS,CONGO P REP,21.6,82
PHARMACEUTICAL PRODUCTS,NAMIBIA,21.57,83
PHARMACEUTICAL PRODUCTS,MADAGASCAR,20.95,84
PHARMACEUTICAL PRODUCTS,MALI,20.8,85
PHARMACEUTICAL PRODUCTS,CHAD,20.58,86
PHARMACEUTICAL PRODUCTS,HAITI,19.78,87
PHARMACEUTICAL PRODUCTS,BOLIVIA,19.54,88
PHARMACEUTICAL PRODUCTS,BURUNDI,19.2,89
PHARMACEUTICAL PRODUCTS,BULGARIA,18.16,90
PHARMACEUTICAL PRODUCTS,JORDAN,17.69,91
PHARMACEUTICAL PRODUCTS,LEBANON,17.26,92
PHARMACEUTICAL PRODUCTS,TURKMENISTAN,17.16,93
PHARMACEUTICAL PRODUCTS,OMAN,16.07,94
PHARMACEUTICAL PRODUCTS,MALDIVES,15.7,95
PHARMACEUTICAL PRODUCTS,COSTA RICA,15.44,96
PHARMACEUTICAL PRODUCTS,PAPUA N GNA,15.4,97
PHARMACEUTICAL PRODUCTS,NICARAGUA,14.89,98
PHARMACEUTICAL PRODUCTS,SENEGAL,14.72,99
PHARMACEUTICAL PRODUCTS,SIERRA LEONE,14.43,100
PHARMACEUTICAL PRODUCTS,LITHUANIA,14.34,101
PHARMACEUTICAL PRODUCTS,KOREA RP,14.27,102
PHARMACEUTICAL PRODUCTS,PANAMA REPUBLIC,14.06,103
PHARMACEUTICAL PRODUCTS,SOMALIA,13.98,104
PHARMACEUTICAL PRODUCTS,TAJIKISTAN,13.93,105
PHARMACEUTICAL PRODUCTS,EL SALVADOR,13.92,106
PHARMACEUTICAL PRODUCTS,LESOTHO,13.6,107
PHARMACEUTICAL PRODUCTS,SWEDEN,13.47,108
PHARMACEUTICAL PRODUCTS,TRINIDAD,13.19,109
PHARMACEUTICAL PRODUCTS,NIGER,13.09,110
PHARMACEUTICAL PRODUCTS,SWITZERLAND,12.92,111
PHARMACEUTICAL PRODUCTS,LIBYA,12.78,112
PHARMACEUTICAL PRODUCTS,PARAGUAY,12.08,113
PHARMACEUTICAL PRODUCTS,SWAZILAND,12.08,113
PHARMACEUTICAL PRODUCTS,BELARUS,11.7,114
PHARMACEUTICAL PRODUCTS,SYRIA,11.4,115
PHARMACEUTICAL PRODUCTS,TUNISIA,10.98,116
PHARMACEUTICAL PRODUCTS,TOGO,10.93,117
PHARMACEUTICAL PRODUCTS,ARGENTINA,10.78,118
PHARMACEUTICAL PRODUCTS,ROMANIA,10.52,119
PHARMACEUTICAL PRODUCTS,GEORGIA,10.44,120
PHARMACEUTICAL PRODUCTS,CUBA,10.22,121
PHARMACEUTICAL PRODUCTS,TAIWAN,9.74,122
PHARMACEUTICAL PRODUCTS,PORTUGAL,9.7,123
PHARMACEUTICAL PRODUCTS,GUYANA,9.29,124
PHARMACEUTICAL PRODUCTS,LATVIA,9.26,125
PHARMACEUTICAL PRODUCTS,LIBERIA,8.99,126
PHARMACEUTICAL PRODUCTS,MONGOLIA,8.98,127
PHARMACEUTICAL PRODUCTS,KYRGHYZSTAN,8.64,128
PHARMACEUTICAL PRODUCTS,ISRAEL,6.65,129
PHARMACEUTICAL PRODUCTS,DJIBOUTI,6.45,130
PHARMACEUTICAL PRODUCTS,ERITREA,5.94,131
PHARMACEUTICAL PRODUCTS,AUSTRIA,5.93,132
PHARMACEUTICAL PRODUCTS,QATAR,5.72,133
PHARMACEUTICAL PRODUCTS,C AFRI REP,5.24,134
PHARMACEUTICAL PRODUCTS,CROATIA,5.12,135
PHARMACEUTICAL PRODUCTS,GAMBIA,5.06,136
PHARMACEUTICAL PRODUCTS,BAHARAIN IS,4.94,137
PHARMACEUTICAL PRODUCTS,MAURITANIA,4.71,138
PHARMACEUTICAL PRODUCTS,BHUTAN,4.43,139
PHARMACEUTICAL PRODUCTS,MOLDOVA,4.15,140
PHARMACEUTICAL PRODUCTS,URUGUAY,4.06,141
PHARMACEUTICAL PRODUCTS,SERBIA,3.98,142
PHARMACEUTICAL PRODUCTS,GREECE,3.85,143
PHARMACEUTICAL PRODUCTS,AZERBAIJAN,3.55,144
PHARMACEUTICAL PRODUCTS,TIMOR LESTE,3.33,145
PHARMACEUTICAL PRODUCTS,KOREA DP RP,3.29,146
PHARMACEUTICAL PRODUCTS,LAO PD RP,3.19,147
PHARMACEUTICAL PRODUCTS,FIJI IS,3.11,148
PHARMACEUTICAL PRODUCTS,KUWAIT,3.08,149
PHARMACEUTICAL PRODUCTS,NETHERLANDANTIL,2.61,150
PHARMACEUTICAL PRODUCTS,SEYCHELLES,2.56,151
PHARMACEUTICAL PRODUCTS,CYPRUS,1.89,152
PHARMACEUTICAL PRODUCTS,GABON,1.78,153
PHARMACEUTICAL PRODUCTS,CAYMAN IS,1.76,154
PHARMACEUTICAL PRODUCTS,MACEDONIA,1.67,155
PHARMACEUTICAL PRODUCTS,EQUTL GUINEA,1.61,156
PHARMACEUTICAL PRODUCTS,BAHAMAS,1.56,157
PHARMACEUTICAL PRODUCTS,BARBADOS,1.51,158
PHARMACEUTICAL PRODUCTS,GUINEA BISSAU,1.46,159
PHARMACEUTICAL PRODUCTS,NORWAY,1.13,160
PHARMACEUTICAL PRODUCTS,VANUATU REP,0.96,161
PHARMACEUTICAL PRODUCTS,ALBANIA,0.95,162
PHARMACEUTICAL PRODUCTS,SLOVAK REP,0.91,163
PHARMACEUTICAL PRODUCTS,SOUTH SUDAN,0.83,164
PHARMACEUTICAL PRODUCTS,BOSNIA-HRZGOVIN,0.8,165
PHARMACEUTICAL PRODUCTS,SURINAME,0.74,166
PHARMACEUTICAL PRODUCTS,ARMENIA,0.73,167
PHARMACEUTICAL PRODUCTS,ST LUCIA,0.72,168
PHARMACEUTICAL PRODUCTS,SAMOA,0.63,169
PHARMACEUTICAL PRODUCTS,SOLOMON IS,0.58,170
PHARMACEUTICAL PRODUCTS,COMOROS,0.54,171
PHARMACEUTICAL PRODUCTS,BELIZE,0.44,172
PHARMACEUTICAL PRODUCTS,CAPE VERDE IS,0.38,173
PHARMACEUTICAL PRODUCTS,ESTONIA,0.35,174
PHARMACEUTICAL PRODUCTS,DOMINICA,0.34,175
PHARMACEUTICAL PRODUCTS,MONTENEGRO,0.33,176
PHARMACEUTICAL PRODUCTS,ST KITT N A,0.27,177
PHARMACEUTICAL PRODUCTS,ST VINCENT,0.23,178
PHARMACEUTICAL PRODUCTS,MONACO,0.22,179
PHARMACEUTICAL PRODUCTS,GRENADA,0.19,180
PHARMACEUTICAL PRODUCTS,MACAO,0.17,181
PHARMACEUTICAL PRODUCTS,BRUNEI,0.17,181
PHARMACEUTICAL PRODUCTS,MICRONESIA,0.15,182
PHARMACEUTICAL PRODUCTS,SAO TOME,0.14,183
PHARMACEUTICAL PRODUCTS,KIRIBATI REP,0.14,183
PHARMACEUTICAL PRODUCTS,ANTIGUA,0.13,184
PHARMACEUTICAL PRODUCTS,BR VIRGN IS,0.1,185
PHARMACEUTICAL PRODUCTS,PUERTO RICO,0.1,185
PHARMACEUTICAL PRODUCTS,GUAM,0.1,185
PHARMACEUTICAL PRODUCTS,TONGA,0.08,186
PHARMACEUTICAL PRODUCTS,LIECHTENSTEIN,0.08,186
PHARMACEUTICAL PRODUCTS,PALAU,0.04,187
PHARMACEUTICAL PRODUCTS,BERMUDA,0.04,187
PHARMACEUTICAL PRODUCTS,LUXEMBOURG,0.04,187
PHARMACEUTICAL PRODUCTS,NAURU RP,0.04,187
PHARMACEUTICAL PRODUCTS,ICELAND,0.04,187
PHARMACEUTICAL PRODUCTS,MARSHALL ISLAND,0.02,188
PHARMACEUTICAL PRODUCTS,REUNION,0.02,188
PHARMACEUTICAL PRODUCTS,ARUBA,0.01,189
PHARMACEUTICAL PRODUCTS,ANDORRA,0.01,189
PHARMACEUTICAL PRODUCTS,MARTINIQUE,0.01,189
PHARMACEUTICAL PRODUCTS,AMERI SAMOA,0.01,189
PHARMACEUTICAL PRODUCTS,ANGUILLA,0.01,189
PHARMACEUTICAL PRODUCTS,TURKS C IS,0.01,189
PHARMACEUTICAL PRODUCTS,NEW CALEDONIA,0.0,190
PHARMACEUTICAL PRODUCTS,GUADELOUPE,0.0,190
PHARMACEUTICAL PRODUCTS,TUVALU,0.0,190
PHARMACEUTICAL PRODUCTS,MONTSERRAT,0.0,190
PHARMACEUTICAL PRODUCTS,ST PIERRE,0.0,190
PHARMACEUTICAL PRODUCTS,US MINOR OUTLYING ISLANDS,0.0,190
PHARMACEUTICAL PRODUCTS,FR POLYNESIA,0.0,190
PHARMACEUTICAL PRODUCTS,STATE OF PALEST,0.0,190
PHARMACEUTICAL PRODUCTS,GIBRALTAR,0.0,190
PHARMACEUTICAL PRODUCTS,UNSPECIFIED,,191
