Commodity,country,Total_Value,rank
TOBACCO AND MANUFACTURED TOBACCO SUBSTITUTES.,ROMANIA,6.33,35
TOBACCO AND MANUFACTURED TOBACCO SUBSTITUTES.,BELIZE,6.28,36
TOBACCO AND MANUFACTURED TOBACCO SUBSTITUTES.,QATAR,6.27,37
TOBACCO AND MANUFACTURED TOBACCO SUBSTITUTES.,BELARUS,5.49,38
TOBACCO AND MANUFACTURED TOBACCO SUBSTITUTES.,JORDAN,5.08,39
TOBACCO AND MANUFACTURED TOBACCO SUBSTITUTES.,U K,4.38,40
TOBACCO AND MANUFACTURED TOBACCO SUBSTITUTES.,HUNGARY,4.34,41
TOBACCO AND MANUFACTURED TOBACCO SUBSTITUTES.,BULGARIA,4.3,42
TOBACCO AND MANUFACTURED TOBACCO SUBSTITUTES.,ETHIOPIA,3.84,43
TOBACCO AND MANUFACTURED TOBACCO SUBSTITUTES.,CANADA,3.79,44
TOBACCO AND MANUFACTURED TOBACCO SUBSTITUTES.,CROATIA,3.68,45
TOBACCO AND MANUFACTURED TOBACCO SUBSTITUTES.,SWEDEN,3.54,46
TOBACCO AND MANUFACTURED TOBACCO SUBSTITUTES.,IRAN,3.52,47
TOBACCO AND MANUFACTURED TOBACCO SUBSTITUTES.,OMAN,3.41,48
TOBACCO AND MANUFACTURED TOBACCO SUBSTITUTES.,KENYA,3.2,49
TOBACCO AND MANUFACTURED TOBACCO SUBSTITUTES.,MOROCCO,3.15,50
TOBACCO AND MANUFACTURED TOBACCO SUBSTITUTES.,SURINAME,3.05,51
TOBACCO AND MANUFACTURED TOBACCO SUBSTITUTES.,SOMALIA,2.88,52
TOBACCO AND MANUFACTURED TOBACCO SUBSTITUTES.,BAHARAIN IS,2.62,53
TOBACCO AND MANUFACTURED TOBACCO SUBSTITUTES.,BANGLADESH PR,2.32,54
TOBACCO AND MANUFACTURED TOBACCO SUBSTITUTES.,CHILE,1.89,55
TOBACCO AND MANUFACTURED TOBACCO SUBSTITUTES.,ZAMBIA,1.83,56
TOBACCO AND MANUFACTURED TOBACCO SUBSTITUTES.,DENMARK,1.6,57
TOBACCO AND MANUFACTURED TOBACCO SUBSTITUTES.,TRINIDAD,1.58,58
TOBACCO AND MANUFACTURED TOBACCO SUBSTITUTES.,NEW ZEALAND,1.39,59
TOBACCO AND MANUFACTURED TOBACCO SUBSTITUTES.,CHINA P RP,1.36,60
TOBACCO AND MANUFACTURED TOBACCO SUBSTITUTES.,HONDURAS,1.28,61
TOBACCO AND MANUFACTURED TOBACCO SUBSTITUTES.,ISRAEL,1.2,62
TOBACCO AND MANUFACTURED TOBACCO SUBSTITUTES.,TUNISIA,1.18,63
TOBACCO AND MANUFACTURED TOBACCO SUBSTITUTES.,BOLIVIA,1.11,64
TOBACCO AND MANUFACTURED TOBACCO SUBSTITUTES.,MALDIVES,1.02,65
TOBACCO AND MANUFACTURED TOBACCO SUBSTITUTES.,PORTUGAL,1.02,65
TOBACCO AND MANUFACTURED TOBACCO SUBSTITUTES.,ITALY,0.82,66
TOBACCO AND MANUFACTURED TOBACCO SUBSTITUTES.,ALBANIA,0.74,67
TOBACCO AND MANUFACTURED TOBACCO SUBSTITUTES.,AUSTRALIA,0.72,68
TOBACCO AND MANUFACTURED TOBACCO SUBSTITUTES.,GREECE,0.65,69
TOBACCO AND MANUFACTURED TOBACCO SUBSTITUTES.,MOZAMBIQUE,0.61,70
TOBACCO AND MANUFACTURED TOBACCO SUBSTITUTES.,MONTENEGRO,0.58,71
TOBACCO AND MANUFACTURED TOBACCO SUBSTITUTES.,SUDAN,0.55,72
TOBACCO AND MANUFACTURED TOBACCO SUBSTITUTES.,VENEZUELA,0.54,73
TOBACCO AND MANUFACTURED TOBACCO SUBSTITUTES.,NETHERLANDANTIL,0.53,74
TOBACCO AND MANUFACTURED TOBACCO SUBSTITUTES.,BRAZIL,0.51,75
TOBACCO AND MANUFACTURED TOBACCO SUBSTITUTES.,CZECH REPUBLIC,0.49,76
TOBACCO AND MANUFACTURED TOBACCO SUBSTITUTES.,ARUBA,0.48,77
TOBACCO AND MANUFACTURED TOBACCO SUBSTITUTES.,SERBIA,0.44,78
TOBACCO AND MANUFACTURED TOBACCO SUBSTITUTES.,MAURITIUS,0.38,79
TOBACCO AND MANUFACTURED TOBACCO SUBSTITUTES.,UZBEKISTAN,0.37,80
TOBACCO AND MANUFACTURED TOBACCO SUBSTITUTES.,GRENADA,0.36,81
TOBACCO AND MANUFACTURED TOBACCO SUBSTITUTES.,HAITI,0.35,82
TOBACCO AND MANUFACTURED TOBACCO SUBSTITUTES.,KAZAKHSTAN,0.33,83
TOBACCO AND MANUFACTURED TOBACCO SUBSTITUTES.,COLOMBIA,0.33,83
TOBACCO AND MANUFACTURED TOBACCO SUBSTITUTES.,TAIWAN,0.27,84
TOBACCO AND MANUFACTURED TOBACCO SUBSTITUTES.,URUGUAY,0.23,85
TOBACCO AND MANUFACTURED TOBACCO SUBSTITUTES.,ALGERIA,0.22,86
TOBACCO AND MANUFACTURED TOBACCO SUBSTITUTES.,BENIN,0.22,86
TOBACCO AND MANUFACTURED TOBACCO SUBSTITUTES.,SIERRA LEONE,0.21,87
TOBACCO AND MANUFACTURED TOBACCO SUBSTITUTES.,UGANDA,0.2,88
TOBACCO AND MANUFACTURED TOBACCO SUBSTITUTES.,JAPAN,0.19,89
TOBACCO AND MANUFACTURED TOBACCO SUBSTITUTES.,SWITZERLAND,0.18,90
TOBACCO AND MANUFACTURED TOBACCO SUBSTITUTES.,GUINEA,0.17,91
TOBACCO AND MANUFACTURED TOBACCO SUBSTITUTES.,PAKISTAN IR,0.17,91
TOBACCO AND MANUFACTURED TOBACCO SUBSTITUTES.,TAJIKISTAN,0.17,91
TOBACCO AND MANUFACTURED TOBACCO SUBSTITUTES.,TANZANIA REP,0.17,91
TOBACCO AND MANUFACTURED TOBACCO SUBSTITUTES.,LATVIA,0.15,92
TOBACCO AND MANUFACTURED TOBACCO SUBSTITUTES.,DJIBOUTI,0.15,92
TOBACCO AND MANUFACTURED TOBACCO SUBSTITUTES.,GIBRALTAR,0.12,93
TOBACCO AND MANUFACTURED TOBACCO SUBSTITUTES.,KYRGHYZSTAN,0.12,93
TOBACCO AND MANUFACTURED TOBACCO SUBSTITUTES.,SLOVENIA,0.12,93
TOBACCO AND MANUFACTURED TOBACCO SUBSTITUTES.,HONG KONG,0.11,94
TOBACCO AND MANUFACTURED TOBACCO SUBSTITUTES.,CYPRUS,0.11,94
TOBACCO AND MANUFACTURED TOBACCO SUBSTITUTES.,ARGENTINA,0.1,95
TOBACCO AND MANUFACTURED TOBACCO SUBSTITUTES.,MONGOLIA,0.1,95
TOBACCO AND MANUFACTURED TOBACCO SUBSTITUTES.,AZERBAIJAN,0.1,95
TOBACCO AND MANUFACTURED TOBACCO SUBSTITUTES.,LIBERIA,0.09,96
TOBACCO AND MANUFACTURED TOBACCO SUBSTITUTES.,CONGO P REP,0.09,96
TOBACCO AND MANUFACTURED TOBACCO SUBSTITUTES.,CONGO D. REP.,0.09,96
TOBACCO AND MANUFACTURED TOBACCO SUBSTITUTES.,CAMBODIA,0.09,96
TOBACCO AND MANUFACTURED TOBACCO SUBSTITUTES.,PAPUA N GNA,0.08,97
TOBACCO AND MANUFACTURED TOBACCO SUBSTITUTES.,IRELAND,0.07,98
TOBACCO AND MANUFACTURED TOBACCO SUBSTITUTES.,GAMBIA,0.06,99
TOBACCO AND MANUFACTURED TOBACCO SUBSTITUTES.,SPAIN,0.06,99
TOBACCO AND MANUFACTURED TOBACCO SUBSTITUTES.,ANGOLA,0.06,99
TOBACCO AND MANUFACTURED TOBACCO SUBSTITUTES.,UNSPECIFIED,0.04,100
TOBACCO AND MANUFACTURED TOBACCO SUBSTITUTES.,LEBANON,0.04,100
TOBACCO AND MANUFACTURED TOBACCO SUBSTITUTES.,MADAGASCAR,0.03,101
TOBACCO AND MANUFACTURED TOBACCO SUBSTITUTES.,SENEGAL,0.02,102
TOBACCO AND MANUFACTURED TOBACCO SUBSTITUTES.,ECUADOR,0.02,102
TOBACCO AND MANUFACTURED TOBACCO SUBSTITUTES.,ST LUCIA,0.02,102
TOBACCO AND MANUFACTURED TOBACCO SUBSTITUTES.,GUYANA,0.01,103
TOBACCO AND MANUFACTURED TOBACCO SUBSTITUTES.,AUSTRIA,0.01,103
TOBACCO AND MANUFACTURED TOBACCO SUBSTITUTES.,GABON,0.01,103
TOBACCO AND MANUFACTURED TOBACCO SUBSTITUTES.,LAO PD RP,0.0,104
TOBACCO AND MANUFACTURED TOBACCO SUBSTITUTES.,SOUTH SUDAN,0.0,104
TOBACCO AND MANUFACTURED TOBACCO SUBSTITUTES.,TOGO,0.0,104
TOBACCO AND MANUFACTURED TOBACCO SUBSTITUTES.,MONTSERRAT,0.0,104
TOBACCO AND MANUFACTURED TOBACCO SUBSTITUTES.,NAURU RP,0.0,104
TOBACCO AND MANUFACTURED TOBACCO SUBSTITUTES.,BRUNEI,0.0,104
TOBACCO AND MANUFACTURED TOBACCO SUBSTITUTES.,ST KITT N A,0.0,104
TOBACCO AND MANUFACTURED TOBACCO SUBSTITUTES.,MAURITANIA,0.0,104
TOBACCO AND MANUFACTURED TOBACCO SUBSTITUTES.,MALI,0.0,104
TOBACCO AND MANUFACTURED TOBACCO SUBSTITUTES.,TONGA,,105
TOBACCO AND MANUFACTURED TOBACCO SUBSTITUTES.,BAHAMAS,,105
TOBACCO AND MANUFACTURED TOBACCO SUBSTITUTES.,BHUTAN,,105
TOBACCO AND MANUFACTURED TOBACCO SUBSTITUTES.,MEXICO,,105
TOBACCO AND MANUFACTURED TOBACCO SUBSTITUTES.,GHANA,,105
TOBACCO AND MANUFACTURED TOBACCO SUBSTITUTES.,REUNION,,105
TOBACCO AND MANUFACTURED TOBACCO SUBSTITUTES.,SYRIA,,105
TOBACCO AND MANUFACTURED TOBACCO SUBSTITUTES.,NORFOLK IS,,105
TOBACCO AND MANUFACTURED TOBACCO SUBSTITUTES.,PERU,,105
TOBACCO AND MANUFACTURED TOBACCO SUBSTITUTES.,MOLDOVA,,105
TOBACCO AND MANUFACTURED TOBACCO SUBSTITUTES.,ZIMBABWE,,105
TOBACCO AND MANUFACTURED TOBACCO SUBSTITUTES.,KOREA DP RP,,105
